gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Bank transfer,44.75,179.0,No
Male,1,Yes,Yes,5,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,61.81,309.05,No
Female,0,Yes,No,41,Yes,No,DSL,No,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,114.25,4684.25,Yes
Male,0,No,No,46,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,102.85,4731.1,Yes
Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,47.73,1288.71,No
Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card,56.21,674.52,No
Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer,80.82,1939.68,Yes
Male,0,No,No,6,Yes,Yes,DSL,No,No,No internet service,No,No,No internet service,Month-to-month,Yes,Mailed check,62.75,376.5,Yes
Male,0,No,Yes,65,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer,107.22,6969.3,Yes
Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,74.84,4265.88,No
Male,1,Yes,Yes,65,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,106.2,6903.0,Yes
Male,1,No,No,35,Yes,No,DSL,No,No internet service,No internet service,Yes,No,No internet service,One year,No,Bank transfer,45.56,1594.6,No
Male,1,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Bank transfer,88.48,88.48,Yes
Female,0,Yes,No,37,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Bank transfer,61.3,2268.1,No
Male,1,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer,30.57,397.41,No
Male,0,Yes,Yes,26,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,Two year,No,Credit card,58.19,1512.94,No
Female,0,Yes,No,14,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,53.99,755.86,No
Female,0,No,No,11,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,52.17,573.87,Yes
Female,1,No,No,42,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,82.73,3474.66,Yes
Male,1,Yes,Yes,56,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,One year,Yes,Mailed check,60.61,3394.16,No
Male,0,Yes,Yes,47,Yes,No,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,31.23,1467.81,Yes
Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,41.07,2464.2,No
Female,0,Yes,Yes,43,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,70.78,3043.54,No
Male,0,Yes,No,51,Yes,No,No,No internet service,No,No internet service,Yes,No,No,Month-to-month,Yes,Bank transfer,71.69,3656.19,Yes
Male,1,Yes,Yes,61,No,No,DSL,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,23.69,1445.09,Yes
Female,1,No,No,1,Yes,No,DSL,No,No,No internet service,No,Yes,No,Two year,No,Bank transfer,37.51,37.51,No
Female,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,85.71,5999.7,Yes
Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,55.38,1661.4,Yes
Female,0,Yes,No,71,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,53.5,3798.5,Yes
Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Credit card,24.68,789.76,No
Male,0,Yes,No,4,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,58.77,235.08,No
Female,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,25.87,1474.59,No
Male,0,No,Yes,10,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Mailed check,48.26,482.6,No
Male,0,Yes,Yes,22,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Mailed check,31.34,689.48,No
Female,0,No,No,44,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card,103.78,4566.32,No
Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card,39.84,1035.84,No
Female,0,No,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card,32.62,1794.1,No
Male,0,Yes,Yes,58,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,104.9,6084.2,Yes
Female,0,No,No,39,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,No,One year,No,Credit card,82.19,3205.41,No
Female,1,Yes,No,17,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,115.1,1956.7,Yes
Female,0,No,Yes,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,82.7,4135.0,Yes
Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,87.62,5257.2,Yes
Female,1,Yes,No,22,No,Yes,Fiber optic,No internet service,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card,56.14,1235.08,Yes
Male,0,Yes,No,35,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,No,Two year,No,Mailed check,94.56,3309.6,No
Male,0,Yes,No,37,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,78.23,2894.51,No
Male,0,No,No,71,No,No phone service,DSL,No internet service,No,No,No,No,No,One year,No,Electronic check,35.89,2548.19,No
Female,1,Yes,Yes,55,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,35.54,1954.7,Yes
Female,1,No,No,38,Yes,Yes,No,No,Yes,No internet service,No,No,No internet service,Month-to-month,No,Credit card,84.34,3204.92,Yes
Female,0,No,Yes,68,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card,47.21,3210.28,No
Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,74.4,2008.8,No
Female,0,Yes,No,20,Yes,No,DSL,No,Yes,No,No,No,No internet service,One year,No,Bank transfer,39.24,784.8,No
Female,0,No,No,61,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.93,3777.73,Yes
Female,0,No,No,22,Yes,No,DSL,No internet service,No,Yes,Yes,No,No,One year,Yes,Credit card,106.24,2337.28,No
Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No internet service,Yes,No,One year,Yes,Credit card,89.06,1781.2,No
Female,0,Yes,Yes,15,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card,68.73,1030.95,No
Male,0,Yes,Yes,61,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No,One year,No,Mailed check,69.15,4218.15,No
Female,0,No,No,64,Yes,No,DSL,No,No internet service,No,No,Yes,Yes,Two year,Yes,Credit card,58.74,3759.36,No
Male,0,No,No,4,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,85.22,340.88,Yes
Male,1,No,No,45,Yes,Yes,DSL,No,No,No,No,No internet service,No internet service,One year,Yes,Electronic check,38.83,1747.35,No
Male,0,Yes,No,63,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,53.72,3384.36,No
Female,0,Yes,No,40,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card,87.97,3518.8,No
Female,0,Yes,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer,92.2,3964.6,Yes
Male,0,No,No,14,No,No phone service,Fiber optic,No internet service,No internet service,No,No,No internet service,No,One year,Yes,Bank transfer,108.6,1520.4,Yes
Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Mailed check,50.49,3382.83,No
Female,0,No,No,50,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Electronic check,105.27,5263.5,Yes
Female,0,No,No,53,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,102.41,5427.73,Yes
Male,1,Yes,Yes,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card,21.02,1408.34,Yes
Female,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,87.26,3577.66,Yes
Female,1,No,No,45,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,96.71,4351.95,Yes
Female,0,Yes,Yes,24,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Electronic check,20.4,489.6,No
Female,0,Yes,No,66,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,69.38,4579.08,No
Male,0,Yes,No,34,Yes,No,No,No,No internet service,No,No,Yes,No,One year,Yes,Credit card,115.29,3919.86,Yes
Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,115.36,2422.56,Yes
Female,0,No,No,8,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,94.05,752.4,No
Male,0,No,No,23,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,103.17,2372.91,Yes
Male,0,No,Yes,22,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,50.75,1116.5,Yes
Female,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No,Two year,Yes,Credit card,66.11,3966.6,No
Female,0,No,No,36,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,119.53,4303.08,Yes
Female,0,No,Yes,44,Yes,No phone service,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,100.73,4432.12,Yes
Female,1,Yes,No,14,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,24.46,342.44,Yes
Male,1,Yes,No,56,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,25.45,1425.2,No
Male,0,No,No,13,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,77.96,1013.48,No
Male,1,No,No,51,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,57.33,2923.83,No
Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,43.61,1526.35,Yes
Female,0,No,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer,52.01,1352.26,No
Female,0,Yes,No,16,Yes,No,No,Yes,No,No,No,Yes,No,One year,Yes,Bank transfer,115.9,1854.4,Yes
Female,1,Yes,No,40,Yes,No,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,52.16,2086.4,Yes
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Mailed check,56.18,168.54,No
Male,0,Yes,Yes,2,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,65.13,130.26,Yes
Female,0,No,No,18,Yes,No,DSL,Yes,No,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,36.09,649.62,Yes
Male,0,Yes,No,40,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,No,Electronic check,58.93,2357.2,Yes
Female,0,Yes,No,39,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,One year,No,Credit card,84.66,3301.74,Yes
Female,0,Yes,No,57,Yes,Yes,DSL,Yes,No internet service,No,No,No,No,Two year,No,Mailed check,45.92,2617.44,No
Male,0,No,Yes,38,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,82.29,3127.02,Yes
Female,0,Yes,No,6,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,44.47,266.82,No
Female,0,No,Yes,35,Yes,No phone service,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,98.67,3453.45,Yes
Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer,113.75,2161.25,Yes
Female,0,Yes,No,28,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,One year,Yes,Mailed check,64.44,1804.32,No
Female,0,Yes,No,67,Yes,Yes,DSL,No internet service,No,Yes,Yes,No,No,Two year,No,Mailed check,116.35,7795.45,No
Male,1,No,Yes,65,No,No phone service,No,No,No,No,No,No,No,One year,No,Mailed check,86.44,5618.6,Yes
Female,0,Yes,No,46,Yes,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,One year,No,Credit card,91.16,4193.36,Yes
Male,0,Yes,No,22,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,Yes,Electronic check,71.13,1564.86,Yes
Female,0,Yes,No,5,Yes,Yes,DSL,No,No,No internet service,No,No internet service,No,Two year,No,Mailed check,42.75,213.75,No
Male,1,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card,113.97,1937.49,Yes
Male,1,Yes,No,52,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,116.98,6082.96,Yes
Male,0,No,Yes,21,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,104.2,2188.2,Yes
Female,0,No,No,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,66.35,4445.45,Yes
Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,37.12,1262.08,Yes
Male,0,No,No,8,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card,28.97,231.76,Yes
Male,0,No,Yes,30,Yes,No,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.46,2113.8,Yes
Male,0,No,No,42,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,50.52,2121.84,No
Male,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Electronic check,105.68,1690.88,No
Female,0,No,No,50,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,74.38,3719.0,Yes
Female,0,No,No,65,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,112.07,7284.55,Yes
Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,92.53,2128.19,Yes
Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,65.22,913.08,No
Female,0,No,Yes,27,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,94.31,2546.37,Yes
Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,No,Bank transfer,116.81,233.62,Yes
Female,0,Yes,No,28,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Two year,No,Credit card,76.29,2136.12,No
Male,0,Yes,No,51,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,51.41,2621.91,No
Female,0,No,Yes,53,Yes,No,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,57.18,3030.54,Yes
Male,0,No,Yes,57,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Electronic check,82.03,4675.71,Yes
Male,0,Yes,No,44,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Bank transfer,117.18,5155.92,No
Female,0,Yes,No,49,Yes,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer,67.21,3293.29,No
Male,0,No,No,21,Yes,No phone service,DSL,No internet service,Yes,Yes,Yes,No,No,One year,No,Bank transfer,90.9,1908.9,No
Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,37.92,1933.92,Yes
Male,0,No,No,52,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,82.04,4266.08,Yes
Male,0,Yes,No,30,Yes,No,DSL,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,93.39,2801.7,Yes
Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,62.33,4363.1,Yes
Female,0,Yes,No,47,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,83.63,3930.61,Yes
Female,0,No,No,30,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer,42.71,1281.3,Yes
Female,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,65.94,197.82,Yes
Female,0,Yes,No,34,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.56,3487.04,Yes
Female,0,Yes,No,66,Yes,No,DSL,No internet service,No internet service,No,No internet service,No,No,Two year,No,Electronic check,39.96,2637.36,No
Female,0,Yes,No,63,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card,28.91,1821.33,Yes
Female,0,No,No,8,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,89.64,717.12,Yes
Female,0,Yes,No,45,Yes,Yes,No,Yes,No,No,Yes,No internet service,No internet service,Two year,Yes,Electronic check,51.35,2310.75,No
Female,0,No,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,68.81,3784.55,Yes
Male,1,No,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,109.18,6004.9,Yes
Female,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,37.3,932.5,Yes
Male,0,No,Yes,59,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,97.3,5740.7,Yes
Male,1,No,No,71,No,Yes,DSL,No,No,No,No internet service,Yes,No,One year,Yes,Credit card,70.67,5017.57,No
Male,0,No,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,24.66,1159.02,No
Male,0,No,No,57,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Credit card,37.95,2163.15,No
Female,0,No,No,62,Yes,No,DSL,Yes,No,No,No,No,No internet service,Two year,No,Bank transfer,69.55,4312.1,No
Male,0,No,No,57,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,42.46,2420.22,No
Female,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,55.54,111.08,Yes
Female,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,No,Electronic check,89.33,535.98,Yes
Male,0,Yes,Yes,51,No,No,Fiber optic,No,Yes,Yes,No,No internet service,Yes,Two year,No,Mailed check,104.76,5342.76,Yes
Female,0,No,No,61,Yes,Yes,DSL,No internet service,No internet service,No,Yes,Yes,No,One year,Yes,Bank transfer,64.08,3908.88,No
Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,70.91,70.91,Yes
Male,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Credit card,79.05,2529.6,Yes
Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card,36.98,406.78,No
Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,No,One year,No,Mailed check,79.75,3748.25,No
Male,0,Yes,No,52,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card,100.91,5247.32,Yes
Female,1,No,No,40,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,109.51,4380.4,Yes
Female,0,Yes,Yes,57,Yes,No phone service,DSL,No,No,No,Yes,Yes,No,One year,Yes,Credit card,39.11,2229.27,No
Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,105.66,7079.22,Yes
Male,0,Yes,No,22,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer,107.56,2366.32,Yes
Male,1,Yes,No,35,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No,Month-to-month,Yes,Credit card,96.29,3370.15,Yes
Female,0,No,Yes,20,Yes,Yes,DSL,Yes,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.91,2038.2,Yes
Female,0,Yes,Yes,71,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,64.36,4569.56,Yes
Female,0,No,No,54,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,One year,Yes,Electronic check,117.13,6325.02,No
Female,1,Yes,No,55,Yes,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,91.78,5047.9,Yes
Female,0,Yes,No,12,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Bank transfer,45.75,549.0,Yes
Male,0,No,No,21,No,No phone service,DSL,No internet service,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,22.95,481.95,No
Female,0,No,Yes,6,Yes,Yes,No,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,37.55,225.3,Yes
Male,0,No,Yes,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,94.58,2175.34,Yes
Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,106.21,6372.6,No
Male,1,Yes,No,4,No,No,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,28.75,115.0,Yes
Female,1,No,No,49,Yes,No phone service,Fiber optic,Yes,No,No,No,No internet service,No,Two year,Yes,Credit card,85.42,4185.58,Yes
Male,1,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card,56.9,3470.9,No
Female,0,Yes,Yes,54,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,78.77,4253.58,No
Male,0,No,No,25,No,No,No,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,104.88,2622.0,Yes
Male,1,Yes,No,9,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No,Month-to-month,No,Credit card,62.79,565.11,Yes
Male,0,Yes,No,10,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,38.74,387.4,Yes
Male,0,Yes,No,39,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,31.35,1222.65,Yes
Male,0,No,No,10,Yes,No,DSL,Yes,No,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer,119.84,1198.4,Yes
Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,96.73,290.19,Yes
Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,25.43,25.43,Yes
Male,1,Yes,Yes,38,Yes,No,DSL,No,No,No,No,No internet service,No,Two year,Yes,Electronic check,37.16,1412.08,No
Female,0,No,Yes,22,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card,88.5,1947.0,No
Female,0,Yes,No,44,Yes,No,No,Yes,No,Yes,No,No,Yes,Two year,No,Credit card,62.28,2740.32,No
Female,0,Yes,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card,82.07,3364.87,Yes
Female,0,No,Yes,41,Yes,No,DSL,No,Yes,Yes,Yes,No internet service,No internet service,One year,Yes,Electronic check,76.5,3136.5,No
Female,0,No,No,28,Yes,No,No,Yes,No,Yes,No,No,No,One year,Yes,Credit card,35.7,999.6,No
Male,1,No,No,15,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,One year,Yes,Mailed check,63.94,959.1,No
Male,0,No,No,66,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Mailed check,73.02,4819.32,Yes
Male,0,Yes,No,59,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,63.84,3766.56,Yes
Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,68.1,204.3,Yes
Male,0,Yes,Yes,15,Yes,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Electronic check,118.94,1784.1,Yes
Male,0,No,No,40,No,No,DSL,Yes,No,No,No internet service,No,No,One year,No,Bank transfer,118.52,4740.8,No
Male,0,Yes,No,5,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,55.25,276.25,Yes
Male,1,No,No,41,Yes,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer,92.95,3810.95,Yes
Male,0,Yes,No,56,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,43.37,2428.72,Yes
Female,0,No,No,27,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Two year,No,Bank transfer,119.15,3217.05,Yes
Male,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.38,1350.36,Yes
Female,0,Yes,No,41,No,Yes,DSL,No,No internet service,Yes,No internet service,Yes,No,One year,No,Electronic check,78.39,3213.99,No
Female,1,No,No,11,Yes,Yes,DSL,No internet service,Yes,No,No,No,No,Two year,No,Bank transfer,58.12,639.32,No
Female,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,35.66,2246.58,Yes
Female,1,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No internet service,Two year,Yes,Bank transfer,35.4,2017.8,No
